Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA,AAPL,GOOGL,TSLA
Date,,,,,,,,,,,,,,,
10-08-23,176.0060272,128.8016357,245.3399963,178.7553475,131.1454705,251.8000031,175.6401152,128.5632743,243,177.4993583,130.4204752,245.3999939,54686900,20857800,109498600
11-08-23,176.0654297,128.6725311,242.6499939,176.8873805,129.0399918,243.7899933,174.8374674,127.292053,238.0200043,175.6000026,127.7787021,241.7700043,52036700,19591100,99038600
14-08-23,177.7192535,130.4303894,239.7599945,177.9470183,130.4701087,240.6600037,175.5900994,128.0766288,233.75,176.243701,128.503676,235.6999969,43675600,24695600,98595300
15-08-23,175.7287445,128.891037,232.9600067,177.7390524,130.5198028,240.5,175.3326305,128.3944619,232.6100006,177.1448815,130.2020026,238.7299957,43622600,19770700,88197600
16-08-23,174.8572998,127.8184128,225.6000061,176.8081771,129.3875917,233.9700012,174.7879715,126.994104,225.3800049,175.4118655,127.8184128,228.0200043,46964900,25216100,112484500
17-08-23,172.3122101,129.0300751,219.2200012,175.7881578,131.0859033,226.7400055,171.7972498,128.4043856,218.8300018,175.4217517,128.9109019,226.0599976,66062900,33446300,120718400
18-08-23,172.7974854,126.5869217,215.4900055,173.4015691,128.3646614,217.5800018,170.2920271,125.5143177,212.3600006,170.6287255,127.6297248,214.1199951,61172200,30504800,136276600
21-08-23,174.1343536,127.4906769,231.2799988,174.4215491,127.8482115,232.1300049,172.0547326,125.6930776,220.5800018,173.3718335,126.3088334,221.5500031,46311900,25248700,135702700
22-08-23,175.5108795,128.195816,233.1900024,175.9565115,129.3875931,240.8200073,174.5403897,127.4410274,229.5500031,175.3425303,127.6297132,240.25,42038900,22054900,130442800
23-08-23,179.3631439,131.4632721,236.8600006,179.7889808,132.4961567,238.9799957,176.6002134,128.9803969,229.2899933,176.7883728,129.288271,229.3399963,52722800,27819700,101077600
24-08-23,174.6691284,128.891037,230.0399933,179.3433459,133.3304198,238.9199982,174.3027071,128.6824839,228.1799927,178.917509,133.0324717,238.6600037,54945800,28500700,99777400
25-08-23,176.8775024,128.9903564,238.5899963,177.4122578,129.8643183,239,174.1145718,126.3783665,230.3500061,175.6594375,128.6526739,231.3099976,51449600,26762900,106612200
28-08-23,178.4421692,130.1125946,238.8200073,178.8382832,131.6321131,244.3800049,176.8180777,129.2485588,235.3500061,178.3431331,130.4105427,242.5800018,43820700,20543300,107673700
29-08-23,182.3340302,133.6482239,257.1799927,183.1064629,135.6345242,257.480011,177.758849,131.3341822,237.7700043,177.956906,131.3341822,238.5800018,53003900,43075600,134047600
30-08-23,185.8298035,134.9492493,256.8999939,186.0278756,135.3465033,260.5100098,182.9480417,133.1516499,250.5899963,183.1460987,133.856778,254.1999969,60813900,28315800,121988400
31-08-23,186.0476837,135.2372437,258.0799866,187.2855589,137.0547101,261.1799927,185.6614673,134.8598418,255.0500031,186.0179759,135.078336,255.9799957,60794500,30053800,108861700
01-09-23,187.6222534,134.7307587,245.0099945,188.077783,136.518432,259.0799866,186.4536915,133.9263094,242.0099945,187.6519612,136.518432,257.2600098,45766500,21543700,132541600
05-09-23,187.8599396,134.8399811,256.4899902,188.1372224,135.4855225,258,185.7902158,133.6581301,244.8600006,186.4537151,134.5122398,245,45280000,19403100,129469600
06-09-23,181.1358032,133.5389709,251.9199982,187.0181885,135.5947838,255.3899994,179.7097686,132.7543739,245.0599976,186.5725414,135.0882827,255.1399994,81755800,18684500,116959800
07-09-23,175.837677,134.3334961,251.4900055,176.4813811,134.6513114,252.8099976,171.8566665,132.0393215,243.2700043,173.480758,132.674937,245.0700073,112488800,18844300,115312900
08-09-23,176.4516449,135.445816,248.5,178.4916756,135.7238969,256.519989,176.0654285,133.9262976,246.6699982,176.6200092,133.9858842,251.2200012,65551300,23558300,118367700
11-09-23,177.6202087,135.9821014,273.5799866,178.5510932,136.538263,274.8500061,175.6197985,134.859837,260.6099854,178.3233284,135.6046996,264.269989,58953100,20763400,174667900
12-09-23,174.58992,134.4129333,267.480011,178.3827714,135.9324518,278.3900146,173.12428,134.2639669,266.6000061,177.74898,135.3266296,270.7600098,90370200,18405500,135999900
13-09-23,172.5201721,135.7735748,271.2999878,175.5801955,135.9622606,274.980011,172.2923922,133.2310975,268.1000061,174.7978501,134.1646611,270.0700073,84267900,20749500,111673700
14-09-23,174.0353546,137.1540375,276.0400085,174.3918633,137.7499185,276.7099915,171.8963027,135.3067776,270.4200134,172.3122269,136.6574624,271.3200073,60895800,24751000,107709800
15-09-23,173.3124084,136.4588318,274.3900146,174.787961,137.5711703,278.980011,172.1339641,135.5451354,271,174.7681507,137.0348607,277.5499878,109259500,38919600,133692300
18-09-23,176.2436829,137.2632904,265.2799988,177.6400094,138.20678,271.4400024,174.4611399,135.6742441,263.7600098,174.7681305,135.6742441,271.1600037,67257600,21861300,101543300
19-09-23,177.3330231,137.0944519,266.5,177.8875886,137.4619278,267.8500061,175.4118387,135.6841804,261.2000122,175.7980551,136.4787036,264.3500061,51826900,20353700,103704000
20-09-23,173.7877655,132.8239136,262.5899963,177.9569204,137.1341818,273.9299927,173.698627,132.7047252,262.4599915,177.5211859,137.1341818,267.0400085,58436200,29927500,122514600
21-09-23,172.2428894,129.5465088,255.6999969,174.5899109,131.3242409,260.8599854,172.1735763,129.1790481,254.2100067,172.8568857,130.5396589,257.8500061,63149100,31503900,119951500
22-09-23,173.0945435,129.3578033,244.8800049,175.3623391,131.1256093,257.7900085,172.3617311,128.7122618,244.4799957,172.9757123,129.8643045,257.3999939,56725400,26397300,127524100
25-09-23,174.3720398,130.2119141,246.9900055,175.2534063,130.2715006,247.1000061,172.4607528,128.0766473,238.3099976,172.5102708,128.9406831,243.3800049,46172700,20094600,104636600
26-09-23,170.2919922,127.6893463,244.1199951,173.5005545,129.4670788,249.5500031,169.9948992,126.3485873,241.6600037,173.1242508,128.8811237,242.9799957,64588900,25718700,101993600
27-09-23,168.776825,129.6457977,240.5,171.3615086,130.0033323,245.3300018,167.4102212,127.6893061,234.5800018,170.9455844,127.6893061,244.2599945,66921800,22746500,136597200
28-09-23,169.0343323,131.4037018,246.3800049,170.3613308,132.3869259,247.5500031,165.9941036,128.900959,238.6499939,167.6974211,128.9506196,240.0200043,56294400,22513100,117058900
29-09-23,169.5492706,129.9636536,250.2200012,171.3912292,133.1318056,254.7700043,168.6876993,129.4670784,246.3500061,170.3514112,132.3670756,250,51861100,30859800,128522700
02-10-23,172.0646362,133.2509766,251.6000061,172.6093043,133.4992641,254.2799988,169.2719828,130.2715256,242.6199951,169.5591783,130.3112601,244.8099976,52164500,22288000,123810400
03-10-23,170.7277222,131.5228577,246.5299988,171.9458021,133.3403241,250.0200043,169.1630614,130.9369028,244.4499969,170.5890808,133.022524,248.6100006,49594600,22989400,101985300
04-10-23,171.9755096,134.3136292,261.1600037,172.5201777,134.6413705,261.8599854,169.3116001,131.6221856,247.6000061,169.4304313,131.8803992,248.1399994,53020300,26752300,129721600
05-10-23,173.2133942,134.1448059,260.0499878,173.7481496,134.5619272,263.6000061,171.0050141,132.5358923,256.25,172.1042478,134.1448059,260,48527900,19832600,119159200
06-10-23,175.7683868,136.6375885,260.5299988,176.2635369,137.2136174,261.6499939,171.5001803,133.0920355,250.6499939,172.1141767,133.0920355,253.9799957,57266700,27597600,118121800
09-10-23,177.2538147,137.4718628,259.6700134,177.3132303,137.9883052,261.3599854,174.0947551,134.6811129,252.0500031,175.0949527,136.0020046,255.3099976,42390800,19278100,101377900
10-10-23,176.6596069,137.1143036,263.6199951,177.9767077,138.7629364,268.9400024,176.2238725,136.3893082,257.6499939,176.3724266,137.5512921,257.75,43698000,27786600,122656000
11-10-23,178.0559692,139.5872498,262.9899902,178.1054873,140.1434114,268.6000061,175.8773119,137.6307428,260.8999939,176.471483,137.6307428,266.2000122,47551100,25884300,103706300
12-10-23,178.9571381,138.0180817,258.8699951,180.571317,140.2526696,265.4100037,177.3033236,137.3129384,256.6300049,178.3233466,140.0838359,262.9200134,56743100,24765500,111508100
13-10-23,177.1151886,136.4191132,251.1199951,180.1652998,139.0410291,259.6000061,176.4120688,135.6841765,250.2200012,179.6602521,138.4252808,258.8999939,51427100,23420500,102073800
16-10-23,176.9864197,138.1472015,253.9199982,177.3429283,138.6735699,255.3999939,174.79785,137.0448042,248.4799957,175.0355274,137.223564,250.0500031,52517000,28501900,88917200
17-10-23,175.4316559,138.7629547,254.8500061,176.6893412,138.9417145,257.1799927,173.1044597,136.2403446,247.0800018,174.9365058,137.6804246,250.1000061,57549400,23515800,93562900
18-10-23,174.1343536,137.0149994,242.6799927,175.8574811,139.7560883,254.6300049,173.4114388,136.4389705,242.0800018,173.8768811,138.4947834,252.6999969,54764400,23375000,125147800
19-10-23,173.7580719,136.8064423,220.1100006,176.114976,138.7033628,230.6100006,173.4906866,136.4389815,216.7799988,174.3324327,137.5513049,225.9499969,59302900,26066000,170772700
20-10-23,171.2030792,134.6711731,211.9900055,173.7184347,136.9256131,218.8600006,170.9654018,134.1547307,210.4199982,173.6095011,136.3893187,217.0099945,64244000,26335700,138010100
23-10-23,171.3219147,135.5650024,212.0800018,172.3221123,136.7170603,216.9799957,168.2816862,133.0324664,202.5099945,169.2521911,134.1149965,210,55980100,26317900,150683400
24-10-23,171.7576599,137.8591614,216.5200043,171.9854247,138.405397,222.0500031,169.7869572,136.4786834,214.1100006,171.3714435,136.8858785,216.5,43816600,44814300,118231100
25-10-23,169.4403381,124.7495804,212.4199982,171.3813177,127.4310825,220.1000061,168.994691,124.2132784,212.1999969,170.2127709,127.2821161,215.8800049,57157000,84366200,107065100
26-10-23,165.2711639,121.4423981,205.7599945,169.7176163,123.4783589,214.8000031,164.0629967,120.4393143,204.8800049,168.7174037,122.4256146,211.3200073,70625300,57061100,115112600
27-10-23,166.5882721,121.3331604,207.3000031,167.3210996,122.465351,212.4100037,165.2117557,119.3865869,205.7700043,165.2909815,122.0382961,210.6000061,58499100,44566500,94881200
30-10-23,168.6381989,123.6074677,197.3600006,169.5096678,124.5410312,210.8800049,167.2319745,121.9091818,194.6699982,167.3805286,122.36603,209.2799988,51131000,28940100,136448200
31-10-23,169.1135406,123.230072,200.8399963,169.2422694,124.5112366,202.8000031,166.2713693,121.8495939,194.0700073,167.7073164,124.2033549,196.1199951,44846000,26292300,118068300
01-11-23,172.2825012,125.583847,205.6600037,172.5399738,125.623574,205.9900055,168.46984,122.8725511,197.8500061,169.3413089,123.2201522,204.0399933,56934900,30082400,121661700
02-11-23,175.8475952,126.6167145,218.5099945,176.0555498,128.0965061,219.1999969,173.7580614,126.0605528,211.4499969,173.817477,127.5403444,212.9700012,77334800,27124600,125987600
03-11-23,174.9365234,128.2156982,219.9600067,175.1048878,128.6427456,226.3699951,171.6685449,126.9841865,218.3999939,172.5499115,127.1430942,221.1499939,79829200,26393100,119534800
06-11-23,177.4914703,129.3578033,219.2700043,177.6895273,129.4471832,226.3200073,174.5007751,127.7886243,215,174.6691243,128.1660262,223.9799957,63841300,19052700,117335800
07-11-23,180.056366,130.072876,222.1799927,180.6703472,131.0064395,223.1199951,177.2340047,128.990346,215.7200012,177.4419593,129.8146624,219.9799957,70530000,29757300,116900100
08-11-23,181.1159821,130.9368896,222.1100006,181.6705477,131.3043654,224.1499939,179.8285889,129.8841531,217.6399994,180.5812267,130.072854,223.1499939,49340300,26425800,106584800
09-11-23,180.6406403,129.3479004,209.9799957,182.3340449,131.6420752,220.8000031,180.0464542,129.1790667,206.6799927,181.1853083,131.0561201,219.75,53763500,23747800,142110500
10-11-23,184.8351288,131.6817627,214.6499939,185.0037149,131.8903309,215.3800049,181.9892278,128.5235528,205.6900024,182.4255364,129.2088287,210.0299988,66133400,26913300,130994000
13-11-23,183.2485657,131.1852112,223.7100067,184.4682353,131.6817863,225.3999939,182.6635225,130.3509686,211.6100006,184.2600068,130.877337,215.6000061,43627500,18324800,140447600
14-11-23,185.866394,132.7047119,237.4100037,186.5307674,134.7704659,238.1399994,184.7359652,132.406779,230.7200012,186.1242058,133.2708147,235.0299988,60108400,32395200,149771600
15-11-23,186.4316101,133.6978607,242.8399963,187.9091067,134.1050559,246.6999969,186.2035452,132.6550652,236.4499969,186.2729648,133.9461482,239.2899933,53790500,23861500,150354000
16-11-23,188.1173553,135.9920654,233.5899963,189.3568614,136.2800875,240.8800049,187.0662415,133.3999577,230.9600067,187.9785313,134.2639936,239.4900055,54412900,28013200,136816800
17-11-23,188.0975037,134.3831635,234.3000031,188.7817133,135.1280262,237.3899994,186.9869112,132.7345303,226.5399933,188.6527999,135.0684396,232,50922700,37240600,142532800
20-11-23,189.8427429,135.3166809,235.6000061,190.2988878,135.723876,237.1000061,188.2859312,132.7046917,231.0200043,188.2958418,132.7742195,234.0399933,46505100,27815500,116320100
21-11-23,189.0395355,136.0317841,241.1999969,189.9121526,136.2403371,243.6199951,188.1470973,135.0287078,233.3399963,189.8030754,135.356434,235.0399933,38134500,22635300,122288000
22-11-23,189.7039032,137.5413666,234.2100067,191.3102981,138.4649889,244.0099945,189.2279372,136.5283492,231.3999939,189.8823999,136.5283492,242.0399933,39617700,17813900,117950600
24-11-23,188.3751678,135.7537079,235.4499969,189.2973531,137.1838466,238.75,187.6612112,135.0585058,232.3300018,189.2676061,137.0845256,233.75,24048300,12514300,65125200
27-11-23,188.1966553,135.4756317,236.0800018,189.0692723,137.4718583,238.3300018,187.3141277,135.0684365,232.1000061,188.3255687,135.0982298,236.8899994,40552600,23436500,112031800
28-11-23,188.8015594,136.2601929,246.7200012,189.4758586,136.3098534,247,187.8099546,134.4923869,234.0099945,188.1867693,135.1478696,236.6799927,38415400,18730000,148549900
29-11-23,187.7801819,134.0653534,244.1399994,190.4773479,137.342737,252.75,187.383546,133.9163718,242.7599945,189.2973359,136.6276828,249.2100067,43014200,23967200,135401300
30-11-23,188.3553009,131.6221771,240.0800018,188.7222049,134.6214946,245.2200012,186.6100822,130.3807395,236.9100037,188.2462238,134.1249195,245.1399994,48794400,38988300,132353200
01-12-23,189.634491,130.9567719,238.8300018,189.9517966,131.2050594,240.1900024,187.6413558,129.7749208,231.8999939,188.732127,130.9567719,233.1399994,45704800,31442300,121331700
04-12-23,187.8396759,128.3845215,235.5800018,188.4544811,129.1393101,239.3699951,185.8763028,127.0239031,233.2899933,188.3850615,128.9903437,235.75,43389500,36669900,104099800
05-12-23,191.7961731,130.0927429,238.7200012,192.7679414,131.2348595,246.6600037,188.5833685,127.3715061,233.6999969,188.6131306,128.0667081,233.8699951,66628400,27384800,137971100
06-12-23,190.7054443,129.1293793,239.3699951,193.1249474,130.9369046,246.5700073,190.4972007,128.9903389,239.1699982,192.8175523,130.5396506,242.9199982,41089700,23576200,126436200
07-12-23,192.6390533,135.9920654,242.6399994,193.3629206,137.6109053,244.0800018,191.9647543,133.7773445,236.9799957,192.0044269,134.1150119,241.5500031,47477700,56767100,107142300
08-12-23,194.0669556,134.0653534,243.8399963,194.3446037,135.4656837,245.2700043,192.0440736,133.1119225,239.2700043,192.5696228,133.2807562,240.2700043,53406400,32260100,103126800
11-12-23,191.5582123,132.3769684,239.7400055,191.8656225,132.4266289,243.4400024,189.8129932,130.460196,237.4499969,191.4888078,131.4732133,242.7400055,60943700,31138000,97913900
12-12-23,193.0753632,131.6122437,237.0099945,193.0852738,132.0889514,238.9900055,190.1104596,130.3608649,233.8699951,191.4590426,130.9071005,238.5500031,52696900,29032800,95328300
13-12-23,196.2980804,131.661911,239.2899933,196.337738,132.5855333,240.3000031,193.2141891,130.6687609,228.1999969,193.4521646,132.4663601,234.1900024,70404200,30104800,146286300
14-12-23,196.4468231,131.0362396,251.0500031,197.9441409,132.8040458,253.8800049,194.5131968,128.8016517,240.7899933,196.3575823,132.4663783,241.2200012,66831600,38722400,160829200
15-12-23,195.9113464,131.6917114,253.5,196.734365,132.5954665,254.1300049,195.3461245,130.2814249,248.3000031,195.8716738,130.7184134,251.2100067,128538400,50847100,135932800
18-12-23,194.2454529,134.8697815,252.0800018,194.9792458,136.210525,258.7399902,192.7580458,131.5228555,251.3600006,194.4437708,131.7214976,253.7799988,55751900,32258000,116416500
19-12-23,195.2866364,135.713974,257.2200012,195.296547,136.5283645,258.3399963,194.2454484,135.1478862,253.0099945,194.5131859,135.902675,253.4799957,40714100,25476800,106737400
20-12-23,193.1943512,137.392395,247.1399994,196.0204156,140.7293803,259.8399963,193.1943512,137.1242554,247,195.2469651,138.0180845,256.4100037,52242800,49107200,125097000
21-12-23,193.0456085,139.4581451,254.5,195.425469,139.7262999,254.8000031,191.8755222,138.2266335,248.5500031,194.4537006,138.5345228,251.8999939,46482500,27488300,109594200
22-12-23,191.9746857,140.5208435,252.5399933,193.7694878,141.0174187,258.2200012,191.3499698,139.7461875,251.3699951,193.5414079,139.8057741,256.7600098,37149600,26532200,93370100
26-12-23,191.4292908,140.5505981,256.6099854,192.2622351,141.7026407,257.9700012,191.2111365,140.2228568,252.9100037,191.984587,140.6201108,254.4900055,28919300,16780300,86892400
27-12-23,191.5284576,139.4084778,261.4400024,191.8755254,141.1067712,263.3399963,189.4857542,138.93177,257.519989,190.87401,140.6201221,258.3500061,48087700,19628600,106494400
28-12-23,191.9548492,139.269455,253.1799927,193.0257842,140.1732253,265.1300049,191.5482877,138.7927471,252.7100067,192.5101455,139.8156906,263.6600037,34049900,16045700,113619900
29-12-23,190.9136505,138.733139,248.4799957,192.7679464,139.3985478,255.1900024,190.1203637,137.8293688,247.4299927,192.2721441,138.6735525,255.1000061,42672100,18733000,100891600
02-01-24,184.0814972,137.2235413,248.4199982,186.8579934,138.4947721,251.25,182.346189,135.5451152,244.4100037,185.5788149,137.6009431,250.0800018,82488700,23711200,104654200
03-01-24,182.7031708,137.968399,238.4499969,184.3194913,138.6735422,245.6799927,181.8900476,136.1410066,236.3200073,182.6734238,136.3098403,244.9799957,58414500,24212100,121082600
04-01-24,180.3828125,135.4557495,237.9299927,181.5528988,138.2067797,242.6999969,179.3614609,135.4160302,237.7299957,180.6207879,137.4718431,239.25,71983600,27137700,102629300
05-01-24,179.6589508,134.8002319,237.4900055,181.2256882,136.2204442,240.1199951,178.6574354,134.2242032,234.8999939,180.4621634,135.8132491,236.8600006,62379700,22513900,92488900
08-01-24,184.002182,137.8889465,240.4499969,184.0418547,138.0577802,241.25,179.976269,135.3266176,235.3000031,180.5613122,135.3564109,236.1399994,59144500,21404000,85166600
09-01-24,183.5857086,139.9845276,234.9600067,183.5956192,140.5208372,238.9600067,181.1959375,137.2037038,232.0399933,182.3759496,137.5513125,238.1100006,42841800,24759600,96705700
10-01-24,184.6268921,141.3054047,233.9400024,184.8351206,142.020474,235.5,182.3759451,139.9447938,231.2899933,182.802343,140.0341737,235.1000061,46792900,21320200,91628500
11-01-24,184.0319061,141.1067657,227.2200012,185.4796556,144.2252564,230.9299927,182.0784437,139.6766272,225.3699951,184.9739275,142.507111,230.5700073,49128400,24008700,105873600
12-01-24,184.3591461,141.6728516,218.8899994,185.1722692,142.2190871,225.3399963,183.6352789,140.8485503,217.1499939,184.4979702,141.6927188,220.0800018,40477800,18785500,123043800
16-01-24,182.0883789,141.5139618,219.9100037,182.7130796,143.3612216,223.4900055,179.4110341,140.4810772,212.1799927,180.6307188,141.0273128,215.1000061,65603000,22670500,115355000
17-01-24,181.146347,140.5009613,215.5500031,181.3942482,140.868422,215.6699982,178.786338,137.948558,212.0099945,179.7481959,140.3817881,214.8600006,47317400,20968600,103164400
18-01-24,187.046402,142.4971924,211.8800049,187.5521149,143.222203,217.4499969,184.2699058,141.0174082,208.7400055,184.5277175,141.0769948,216.8800049,78005800,25746400,108595400
19-01-24,189.9517975,145.3773346,212.1900024,190.3385227,145.4468472,213.1900024,187.2348102,143.3910341,207.5599976,187.7405232,143.7485688,209.9900055,68903000,34271900,102260300
22-01-24,192.2622375,144.9899902,208.8000031,193.6901508,147.3735444,217.8000031,190.645917,144.8410086,206.2700043,190.6855897,146.0923875,212.2599945,60133900,32200400,117952500
23-01-24,193.5413818,146.0327911,209.1399994,194.1066037,146.1718316,215.6499939,192.2027247,144.5033466,207.75,193.3827366,144.8906745,211.3000031,42355600,21636100,106605900
24-01-24,192.8671265,147.681427,207.8300018,194.7313483,148.8235588,212.7299957,192.7084661,147.085546,206.7700043,193.779401,147.5225193,211.8800049,53631300,25233500,123369900
25-01-24,192.5398865,150.8296967,182.6300049,194.6222624,152.0016216,193,191.4887879,148.5156552,180.0599976,193.5810745,149.0420386,189.6999969,54822100,29149100,198076800
26-01-24,190.8045807,151.147522,183.25,193.1249321,151.4951154,186.7799988,190.3286147,149.9755969,182.1000061,192.6390555,150.064992,185.5,44594000,26115500,107343200
29-01-24,190.1203766,152.4584656,190.9299927,190.586432,152.7266203,191.4799957,187.9884324,150.3927116,183.6699982,190.3980247,151.018401,185.6300049,47145600,27784300,125013100
30-01-24,186.4613342,150.4225311,191.5899963,190.1897774,152.567724,196.3600006,185.8961274,150.1543763,190.6100006,189.3369968,151.7533487,195.3300018,55859400,36331800,109982300
31-01-24,182.8518982,139.1403351,187.2899933,185.529243,143.0136144,193.9700012,182.8023301,138.9118996,185.8500061,185.469734,142.6362125,187,55467800,71910000,103221400
01-02-24,185.2912598,140.1930542,188.8600006,185.3805006,142.0800331,189.8800049,182.2767881,139.8255784,184.2799988,182.445359,141.1464697,188.5,64885400,40466500,91843300
02-02-24,184.2897797,141.4047241,187.9100037,185.7573507,141.6430705,188.6900024,177.7451812,135.5649964,182,178.3500608,138.3060853,185.0399933,102551700,62499600,110612700
05-02-24,186.1043701,142.695816,181.0599976,187.6611968,144.4735634,184.6799927,184.279821,141.8019869,175.0099945,186.5704256,141.8417214,184.2599945,69668800,38505400,134294400
06-02-24,187.7107697,143.1129456,185.1000061,187.7206803,144.3643093,186.4900055,185.202011,142.2091753,177.1100006,185.2912518,143.659166,177.2100067,43490800,29128200,122676000
07-02-24,187.81987,144.5430603,187.5800018,189.4461013,144.6225141,189.7899933,187.0265831,142.944088,182.6799927,189.0395397,143.7684044,188.1799927,53439000,25208900,111535200
08-02-24,186.7389984,144.9105377,189.5599976,187.9487422,145.327659,191.6199951,185.7771407,144.1060885,185.5800018,187.8000075,144.8310839,189,40962000,22563800,83034000
09-02-24,187.5035095,147.9793701,193.5700073,188.6353807,148.4163586,194.1199951,186.6595639,145.1786795,189.4799957,187.3049234,145.6752545,190.1799927,45155200,26829500,84476300
12-02-24,185.8156128,146.5194397,188.1300049,187.3247794,148.317039,194.7299957,185.458179,146.360532,187.2799988,187.0765619,147.4033427,192.1100006,41781900,21564100,95498600
13-02-24,183.7206726,144.145813,184.0200043,184.8823439,145.6653315,187.2599945,182.2015826,142.7057483,182.1100006,184.4454787,143.9273187,183.9900055,56529500,27837700,86759500
14-02-24,182.8370361,144.9403381,188.7100067,184.2072018,145.5163671,188.8899994,181.1392366,143.1030043,183.3500061,183.9987076,145.0793786,185.3000031,54630500,22704200,81203000
15-02-24,182.5490723,141.7920532,200.4499969,183.1745852,142.5369158,200.8800049,180.0569741,139.4978788,188.8600006,182.241285,142.1595139,189.1600037,65434500,37590700,120831800
16-02-24,181.0101318,139.5574799,199.9499969,183.5320302,142.2091893,203.1699982,180.3746956,139.1800779,197.3999939,182.1122182,142.0105622,202.0599976,49752500,31468900,111346700
20-02-24,180.2654877,140.1533356,193.7599945,181.1292798,141.1067663,198.6000061,178.7166128,138.5345112,189.1300049,180.4938435,138.7033449,196.1300049,53665600,25144700,104545800
21-02-24,181.0200653,141.5735474,194.7700043,181.5859933,141.7125878,199.4400024,179.3718975,139.7163464,191.9499969,180.6427699,140.4810762,193.3600006,41371400,23223300,103500300
22-02-24,183.0554504,143.1030121,197.4100037,183.6412553,144.0067824,198.3200073,181.1590801,141.821855,191.3600006,182.1717967,143.9372546,194,52292200,27191900,92739500
23-02-24,181.2186432,142.9738922,191.9700012,183.7206648,143.6889463,197.5700073,180.9307024,142.4475087,191.5,183.6908799,142.6858702,195.3099976,45119700,19493800,78841900
26-02-24,179.8683319,136.6276855,199.3999939,181.4569148,141.4643224,201.7799988,179.3619585,136.4489106,192,180.9406333,141.1663743,192.2899933,40867400,53641800,111747100
27-02-24,181.3278656,137.9286957,199.7299957,182.6086613,138.2961564,205.6000061,178.2797472,136.1509484,198.2599945,179.8087756,137.074586,204.0399933,54318900,33099200,108645400
28-02-24,180.1264801,135.445816,202.0399933,181.8143561,137.0646404,205.3000031,178.8456844,134.4824592,198.4400024,181.2087048,136.9553933,200.4199982,48953900,37328600,99806200
29-02-24,179.4612732,137.5115814,201.8800049,181.2683041,137.9088354,205.2799988,178.2499704,135.4656793,198.4499969,179.9775699,136.3396563,204.1799927,136682600,42133000,85907000
01-03-24,178.3790436,136.2006073,202.6399994,179.2428357,137.9187528,204.5200043,176.115301,135.9821131,198.5,178.2698273,137.4817643,200.5200043,73563100,31151100,82243100
04-03-24,173.8515472,132.4365845,188.1399994,175.6387012,134.730759,199.75,172.5508748,131.0064458,186.7200012,174.8940486,134.730759,198.7299957,81510100,55999400,134334900
05-03-24,168.9070282,131.7612152,180.7400055,170.8133367,132.327318,184.5899963,168.4105932,129.7749151,177.5700073,169.5424643,130.9766333,183.0500031,95132400,40194800,119660800
06-03-24,167.9141846,130.4999237,176.5399933,170.0190795,132.6649989,181.5800018,167.4773193,129.9537032,173.6999969,169.840355,132.2081432,179.9900055,68587700,35318600,107920900
07-03-24,167.7950134,133.4595032,178.6499939,169.5126741,134.0156648,180.0399933,167.2886552,130.7084734,173.6999969,167.9439379,131.8803831,174.3500061,71765100,37738200,102129000
08-03-24,169.5126953,134.4824524,175.3399963,172.4615205,137.1440873,182.7299957,167.7354646,133.0821072,174.6999969,167.7950344,133.2906754,181.5,76267000,39370400,85544600
11-03-24,171.5183105,136.7269897,177.7700043,173.1366937,138.1472024,182.8699951,170.8233045,135.1975451,174.8000031,171.7069583,135.1975451,175.4499969,60139500,32437800,85391500
12-03-24,171.994873,137.5513,177.5399933,172.7891721,138.4252771,179.4299927,169.7907003,136.0913681,172.4100037,171.9154416,136.0913681,177.7700043,59825400,27563400,87391700
13-03-24,169.9098511,138.8324585,169.4799957,171.9551609,140.1235568,176.0500031,169.5424789,138.0379505,169.1499939,171.5381573,138.0478765,173.0500031,52488700,23347200,106524500
14-03-24,171.7665253,142.1197815,162.5,173.0671827,142.6064153,171.1699982,170.8233017,139.4978659,160.5099945,171.6771706,140.2228612,167.7700043,72913500,42753400,126325700
15-03-24,171.3892212,140.2129364,163.5700073,171.3892212,142.1992368,165.1799927,169.0758322,139.0708197,160.7599945,169.9495627,141.5239019,163.1600037,121752700,49475400,97146800
18-03-24,172.4813843,146.668396,173.8000031,176.4429412,151.107778,174.7200012,172.2828133,146.1618949,165.8999939,174.3181999,147.5920334,170.0200043,75604200,69273700,108214400
19-03-24,174.8245697,146.0228577,171.3200073,175.3507896,147.7707964,172.8200073,171.7963129,145.0793681,167.4199982,173.0969703,147.1451221,172.3600006,55215200,24070400,77271400
20-03-24,177.3960876,147.7211456,175.6600037,177.3960876,147.8403188,176.25,173.8416111,145.7348455,170.8200073,174.4671241,146.9862091,173,53423100,21311500,83846700
21-03-24,170.1481323,146.588974,172.8200073,176.2245072,149.3399891,178.1799927,169.6219124,145.8937567,171.8000031,175.787642,148.44616,176.3899994,106181300,24755600,73178000
22-03-24,171.051651,149.7372742,170.8300018,171.8161652,150.5417235,171.1999969,168.8474783,147.9595267,166.3000031,170.5353543,148.0985671,166.6900024,71160100,29211800,75580600
