Date,Close,High,Low,Open,Volume,Ticker,Return,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,TSLA,TSLA,TSLA,TSLA,TSLA
2015-03-24,28.196964263916016,28.497427148688423,28.168029517967973,28.31715043665406,131369200.0,AAPL,-0.004087911279505252,,,,,,,,,,
2015-03-25,27.46026611328125,28.225895749966426,27.46026611328125,28.16357737452431,206620800.0,AAPL,-0.026126860457014733,,,,,,,,,,
2015-03-26,27.65167999267578,27.794122512173175,27.286670824207608,27.32228230310634,190291600.0,AAPL,0.006970576272090634,,,,,,,,,,
2015-03-27,27.43133544921875,27.75405636351956,27.355663614766957,27.72512331470832,158184800.0,AAPL,-0.007968577081587602,,,,,,,,,,
2015-03-30,28.12574577331543,28.132422500558253,27.598262246500134,27.609391257270598,188398800.0,AAPL,0.02531449208450609,,,,,,,,,,
2015-03-31,27.693958282470703,28.15244487179617,27.67837869054357,28.063417904477628,168362400.0,AAPL,-0.01535203703840593,,,,,,,,,,
2015-04-01,27.653898239135742,27.847531779753435,27.3979463262866,27.780761124906427,162485600.0,AAPL,-0.0014465264562890656,,,,,,,,,,
2015-04-02,27.892047882080078,27.945463393763433,27.640548220607812,27.8275033605238,128880400.0,AAPL,0.008611792843271182,,,,,,,,,,
2015-04-06,28.34385871887207,28.379470193137237,27.671708273578293,27.702867464536038,148776000.0,AAPL,0.016198553749159128,,,,,,,,,,
2015-04-07,28.045616149902344,28.51523008704785,28.038939423968984,28.408399076017474,140049200.0,AAPL,-0.010522299448633254,,,,,,,,,,
2015-04-08,27.954370498657227,28.13242449531792,27.814154122469844,28.0100121603576,149316800.0,AAPL,-0.0032534728692503734,,,,,,,,,,
2015-04-09,28.16802978515625,28.172482068289785,27.745154582088954,28.010007694885584,129936000.0,AAPL,0.007643144262872381,,,,,,,,,,
2015-04-10,28.28821563720703,28.312698100017467,27.878693892102373,28.032263697492386,160752000.0,AAPL,0.004266746839145741,,,,,,,,,,
2015-04-13,28.232574462890625,28.615391006220108,28.179158951331196,28.57087496683167,145460400.0,AAPL,-0.00196693828377148,,,,,,,,,,
2015-04-14,28.11016082763672,28.33050127496176,28.02335999390115,28.26595676048305,102098400.0,AAPL,-0.004335900553979144,,,,,,,,,,
2015-04-15,28.216991424560547,28.294889389838783,28.045615900948434,28.13464287471568,115881600.0,AAPL,0.003800426385991873,,,,,,,,,,
2015-04-16,28.08122444152832,28.288211424799588,28.067870990365083,28.105706900693068,113476000.0,AAPL,-0.004811532916087269,,,,,,,,,,
2015-04-17,27.76518440246582,28.074551852348815,27.70063988225339,27.943238368434486,207828000.0,AAPL,-0.011254496388523605,,,,,,,,,,
2015-04-20,28.399503707885742,28.51523761673722,27.858666689842995,27.947693687908842,188217200.0,AAPL,0.02284585242529813,,,,,,,,,,
2015-04-21,28.24592399597168,28.533033374775517,28.19250679698887,28.51077875560492,129740400.0,AAPL,-0.005407830837248717,,,,,,,,,,
2015-04-22,28.626510620117188,28.682152261593764,28.11460853736159,28.263727728987256,150618000.0,AAPL,0.013474036969007841,,,,,,,,,,
2015-04-23,28.860212326049805,29.027137285949443,28.519685679542306,28.555297152717507,183083600.0,AAPL,0.008163820908315023,,,,,,,,,,
2015-04-24,28.995975494384766,29.073875160454126,28.762279892273376,29.04271597324572,178103600.0,AAPL,0.004704163877977452,,,,,,,,,,
2015-04-27,29.523452758789062,29.630287152536695,29.18960291954412,29.447780943623293,387816800.0,AAPL,0.018191395716500303,,,,,,,,,,
2015-04-28,29.05829429626465,29.944108399445852,28.837955539227018,29.926306060290624,475696000.0,AAPL,-0.01575555766884129,,,,,,,,,,
2015-04-29,28.630964279174805,29.28753500095291,28.55529245819079,28.969266426527923,253544400.0,AAPL,-0.014705956679115006,,,,,,,,,,
2015-04-30,27.854209899902344,28.63096684646575,27.727347007781397,28.63096684646575,332781600.0,AAPL,-0.027129871411192608,,,,,,,,,,
2015-05-01,28.699960708618164,28.962591047195207,27.88759402467133,28.06564627540629,234050400.0,AAPL,0.030363482279882836,,,,,,,,,,
2015-05-04,28.644323348999023,29.06052523824225,28.5463934927065,28.822377324431148,203953200.0,AAPL,-0.001938586612853177,,,,,,,,,,
2015-05-05,27.998878479003906,28.588678600449384,27.994426196173162,28.521907942375222,197085600.0,AAPL,-0.022533081411318157,,,,,,,,,,
2015-05-06,27.82305145263672,28.210316865514486,27.455816218919747,28.168028667666032,288564000.0,AAPL,-0.006279788188624735,,,,,,,,,,
2015-05-07,27.995147705078125,28.178414607387104,27.718011058549237,27.88563328767848,175763600.0,AAPL,0.006185383825866975,,,,,,,,,,
2015-05-08,28.522592544555664,28.522592544555664,28.185112723632656,28.312505520185685,222201600.0,AAPL,0.018840580697556453,,,,,,,,,,
2015-05-11,28.2320499420166,28.50918485099784,28.077836963604977,28.471190892738576,168143200.0,AAPL,-0.010186402308457798,,,,,,,,,,
2015-05-12,28.131479263305664,28.357209293536233,27.896807471517413,28.071134308781183,192640000.0,AAPL,-0.003562287503652395,,,,,,,,,,
2015-05-13,28.162769317626953,28.42649502055542,28.131479971952515,28.194058663301394,138776800.0,AAPL,0.0011122790248041525,,,,,,,,,,
2015-05-14,28.819843292236328,28.819843292236328,28.419786470046493,28.475660537464663,180814000.0,AAPL,0.02333129839607473,,,,,,,,,,
2015-05-15,28.779617309570312,28.94053490611256,28.65445993676693,28.846666876510024,152832000.0,AAPL,-0.0013957738166068268,,,,,,,,,,
2015-05-18,29.09697914123535,29.21543188827345,28.687980569086267,28.692451449243087,203531600.0,AAPL,0.011027312429185976,,,,,,,,,,
2015-05-19,29.070159912109375,29.251191335426242,28.97405474783214,29.208726500765295,178532800.0,AAPL,-0.0009217186772481067,,,,,,,,,,
2015-05-20,29.06792449951172,29.273540659872967,28.907006911353793,29.05451526887897,145819600.0,AAPL,-7.68971551726727e-05,,,,,,,,,,
2015-05-21,29.365177154541016,29.418817491382214,29.016523490780013,29.07016382762121,158921600.0,AAPL,0.010226139641799747,,,,,,,,,,
2015-05-22,29.622196197509766,29.718301373679715,29.36741056829742,29.41211255365052,182384000.0,AAPL,0.0087525112351996,,,,,,,,,,
2015-05-26,28.969589233398438,29.704893968093028,28.85784108371209,29.635610660932755,282790400.0,AAPL,-0.0220310121423809,,,,,,,,,,
2015-05-27,29.510454177856445,29.55962364372095,29.065698659741216,29.130511095498946,183332800.0,AAPL,0.018670093666169674,,,,,,,,,,
2015-05-28,29.45233726501465,29.49033122049038,29.300361443111733,29.470217375288346,122933200.0,AAPL,-0.001969366939984507,,,,,,,,,,
2015-05-29,29.117101669311523,29.37859196680378,29.032171972417448,29.329422501263352,203538000.0,AAPL,-0.011382308734503743,,,,,,,,,,
2015-06-01,29.17519760131836,29.36517076898995,29.065686626553163,29.117089806754826,128451200.0,AAPL,0.0019952511986476296,,,,,,,,,,
2015-06-02,29.04558563232422,29.202032387111625,28.902548112192378,29.023234634375953,134670400.0,AAPL,-0.004442539542158341,,,,,,,,,,
2015-06-03,29.081336975097656,29.264605574947947,29.032167517102838,29.20202688482415,123934000.0,AAPL,0.0012308700959242636,,,,,,,,,,
2015-06-04,28.911476135253906,29.184141843439722,28.810903500987855,28.96064558494527,153800400.0,AAPL,-0.005840888264153854,,,,,,,,,,
2015-06-05,28.752798080444336,28.98523614583699,28.68798565295545,28.942771302527778,142507200.0,AAPL,-0.005488410694329149,,,,,,,,,,
2015-06-08,28.562820434570312,28.877950954532867,28.346028806818655,28.808664254815543,210699200.0,AAPL,-0.006607275067369245,,,,,,,,,,
2015-06-09,28.477895736694336,28.625404100730464,28.075603453683758,28.316978141433584,224301600.0,AAPL,-0.0029732602237414474,,,,,,,,,,
2015-06-10,28.8042049407959,28.907011331555527,28.574002313838697,28.589646987016224,156349200.0,AAPL,0.011458332705428953,,,,,,,,,,
2015-06-11,28.739383697509766,29.09474193791442,28.714798972119876,28.87124567447265,141563600.0,AAPL,-0.0022504090433798085,,,,,,,,,,
2015-06-12,28.422014236450195,28.681270673294733,28.408605008730948,28.64998133852258,147544800.0,AAPL,-0.011043015549671353,,,,,,,,,,
2015-06-15,28.366147994995117,28.437666737767664,28.09571769560075,28.18288111006913,175955600.0,AAPL,-0.0019655975466873477,,,,,,,,,,
2015-06-16,28.518123626708984,28.57399769404389,28.243224170300312,28.390730821391042,125976400.0,AAPL,0.005357640795665475,,,,,,,,,,
2015-06-17,28.45107650756836,28.580703051243066,28.325917433993066,28.544944533893883,131672400.0,AAPL,-0.002351035433405313,,,,,,,,,,
2015-06-18,28.580705642700195,28.67680911793054,28.433198974405606,28.435434414799264,141628800.0,AAPL,0.004556211962572165,,,,,,,,,,
2015-06-19,28.294628143310547,28.56729387230134,28.24992957025751,28.542709145579792,218867600.0,AAPL,-0.010009462431264882,,,,,,,,,,
2015-06-22,28.520362854003906,28.6209355065051,28.40191008834739,28.493542684270917,136157200.0,AAPL,0.00797800591511666,,,,,,,,,,
2015-06-23,28.390735626220703,28.520363893609787,28.3572108391178,28.49130998752941,121075600.0,AAPL,-0.004545076387939662,,,,,,,,,,
2015-06-24,28.632112503051758,29.009821813817823,28.41085163287626,28.430965482373335,221123600.0,AAPL,0.008501959230958755,,,,,,,,,,
2015-06-25,28.495777130126953,28.87572014313876,28.495777130126953,28.79973222259295,127752400.0,AAPL,-0.0047616246586860145,,,,,,,,,,
2015-06-26,28.328155517578125,28.6052904471744,28.27451688397852,28.53377170066112,176267200.0,AAPL,-0.005882331679651243,,,,,,,,,,
2015-06-29,27.83199119567871,28.265574520163497,27.82081740487586,28.039842802194055,196645600.0,AAPL,-0.017514882731829662,,,,,,,,,,
2015-06-30,28.03313446044922,28.18734741724518,27.905741667269396,28.06442379876419,177482800.0,AAPL,0.007227052615687013,,,,,,,,,,
2015-07-01,28.294628143310547,28.370617763670218,28.158295278815146,28.361677708031362,120955200.0,AAPL,0.009328021567843514,,,,,,,,,,
2015-07-02,28.258867263793945,28.314741328010467,28.10912347578641,28.25663182378577,108844000.0,AAPL,-0.0012638752252008834,,,,,,,,,,
2015-07-06,28.160531997680664,28.211936893652904,27.903510928102136,27.923626480488263,112241600.0,AAPL,-0.00347980211645893,,,,,,,,,,
2015-07-07,28.09124755859375,28.194055641238762,27.662133411506012,28.135946131868533,187787200.0,AAPL,-0.002460338430134046,,,,,,,,,,
2015-07-08,27.393939971923828,27.856577220215424,27.387235356101556,27.820818700782862,243046400.0,AAPL,-0.024822948329918493,,,,,,,,,,
2015-07-09,26.835205078125,27.726954984077167,26.645233532967115,27.68002095798934,314380000.0,AAPL,-0.02039629547160715,,,,,,,,,,
2015-07-10,27.5526180267334,27.680010823799876,27.089980847371873,27.253133863684216,245418000.0,AAPL,0.0267340214661973,,,,,,,,,,
2015-07-13,28.08453941345215,28.10688869728068,27.78505355369843,27.943735685564384,165762000.0,AAPL,0.01930565676926399,,,,,,,,,,
2015-07-14,28.0733699798584,28.243227642880512,27.945977158877167,28.169473455696266,127072400.0,AAPL,-0.0003977075582162204,,,,,,,,,,
2015-07-15,28.343801498413086,28.417555688730346,28.066666556024543,28.09795590249705,134596800.0,AAPL,0.009633026556794322,,,,,,,,,,
2015-07-16,28.72150230407715,28.734914943921616,28.46224753674022,28.549410939177225,144889600.0,AAPL,0.013325693297887797,,,,,,,,,,
2015-07-17,28.969589233398438,28.969589233398438,28.676809626865467,28.848902732261653,184658800.0,AAPL,0.00863767245510938,,,,,,,,,,
2015-07-20,29.51715660095215,29.718301897455508,29.210964365243733,29.271309318307836,235600800.0,AAPL,0.018901454319636413,,,,,,,,,,
2015-07-21,29.22214126586914,29.70712782831348,29.12603949367053,29.69148486063871,307025600.0,AAPL,-0.009994707114624024,,,,,,,,,,
2015-07-22,27.986207962036133,28.04878665545674,27.264314136896378,27.264314136896378,461802400.0,AAPL,-0.0422944127395809,,,,,,,,,,
2015-07-23,27.972795486450195,28.404141673972873,27.950444494126867,28.205230119312716,203998000.0,AAPL,-0.0004792530522224059,,,,,,,,,,
2015-07-24,27.825288772583008,28.102423701392432,27.691191336394024,28.008555666574285,168649200.0,AAPL,-0.005273220330754502,,,,,,,,,,
2015-07-27,27.438640594482422,27.626378377218433,27.293369360452058,27.51015934382436,177822000.0,AAPL,-0.013895567491165162,,,,,,,,,,
2015-07-28,27.57497787475586,27.69343236753013,27.38947720806395,27.57497787475586,134472400.0,AAPL,0.004968805936430121,,,,,,,,,,
2015-07-29,27.487804412841797,27.601787982354193,27.326886833563385,27.52356463274417,148046800.0,AAPL,-0.0031613248181013853,,,,,,,,,,
2015-07-30,27.349241256713867,27.393939832061694,27.201732888811602,27.338065760306236,134513200.0,AAPL,-0.0050408957385914555,,,,,,,,,,
2015-07-31,27.1101016998291,27.409585921458618,27.022938279794158,27.40064586489844,171540000.0,AAPL,-0.008743919242222509,,,,,,,,,,
2015-08-03,26.470905303955078,27.393944513236637,26.265287388850833,27.15480351346365,279904000.0,AAPL,-0.023577794098723515,,,,,,,,,,
2015-08-04,25.621612548828125,26.305510597188796,25.310952866393624,26.242931913697134,496554400.0,AAPL,-0.03208400866441308,,,,,,,,,,
2015-08-05,25.791473388671875,26.247406045777524,25.053934915824794,25.24390643000012,397250400.0,AAPL,0.006629592088321479,,,,,,,,,,
2015-08-06,25.84760093688965,26.15517746013189,25.620849129507224,26.036188514842937,211612000.0,AAPL,0.002176205576623902,,,,,,,,,,
2015-08-07,25.93515968322754,26.09905125335858,25.706162309759637,25.72412335826767,154681600.0,AAPL,0.003387499928975135,,,,,,,,,,
2015-08-10,26.87809181213379,26.938708204443447,26.16191090980499,26.16191090980499,219806400.0,AAPL,0.036357290274023235,,,,,,,,,,
2015-08-11,25.479406356811523,26.532349173520984,25.443485976075305,26.449280616725197,388331200.0,AAPL,-0.05203812328265234,,,,,,,,,,
2015-08-12,25.872285842895508,25.91269732704723,24.612796585169082,25.263869735231687,404870000.0,AAPL,0.015419491356357895,,,,,,,,,,
2015-08-13,25.852088928222656,26.132723845565803,25.71513895153043,26.051900852342207,194143200.0,AAPL,-0.0007806389739002384,,,,,,,,,,
2015-08-14,26.033933639526367,26.1125110551968,25.596143957320223,25.665740852219866,171718000.0,AAPL,0.007034043237612142,,,,,,,,,,
2015-08-17,26.3033447265625,26.413353111020903,25.930660813904513,26.051895277798344,163538800.0,AAPL,0.010348458698807406,,,,,,,,,,
2015-08-18,26.15517234802246,26.366210338258874,26.045163948219415,26.13945686233631,138242800.0,AAPL,-0.00563321433378039,,,,,,,,,,
2015-08-19,25.82065200805664,26.15965767687582,25.74656399585409,26.06536477745032,193146000.0,AAPL,-0.012789835047334774,,,,,,,,,,
2015-08-20,25.290817260742188,25.672480035526398,25.061818225584076,25.6118636514313,274006400.0,AAPL,-0.020519805121463675,,,,,,,,,,
2015-08-21,23.743961334228516,25.122440013835654,23.719265322634598,24.792413052407607,513102000.0,AAPL,-0.06116274972714253,,,,,,,,,,
2015-08-24,23.151256561279297,24.426461573215043,20.654727956824967,21.299066282542274,648825200.0,AAPL,-0.0249623373541632,,,,,,,,,,
2015-08-25,23.290447235107422,24.945070944636274,23.236565822944648,24.945070944636274,414406400.0,AAPL,0.006012229766436228,,,,,,,,,,
2015-08-26,24.62627410888672,24.67117500740738,23.584557504900065,24.042552150961182,387098400.0,AAPL,0.05735514051296131,,,,,,,,,,
2015-08-27,25.3514347076416,25.423277175772572,24.700361376721208,25.196525402744562,338464400.0,AAPL,0.02944662256046282,,,,,,,,,,
2015-08-28,25.43449592590332,25.438985329491405,25.041607166872247,25.18304650349417,212657600.0,AAPL,0.0032763912267530504,,,,,,,,,,
2015-08-31,25.315515518188477,25.712893814000797,25.144889006046746,25.151623970115825,224917200.0,AAPL,-0.004677914909792635,,,,,,,,,,
2015-09-01,24.183996200561523,25.117948364592795,24.10317320302828,24.729550577481078,307383600.0,AAPL,-0.04469667294801838,,,,,,,,,,
2015-09-02,25.221216201782227,25.221216201782227,24.500546061527814,24.747506117291053,247555200.0,AAPL,0.042888693523555066,,,,,,,,,,
2015-09-03,24.7789363861084,25.31999950923371,24.704848371471137,25.254892015721502,212935600.0,AAPL,-0.017536022534970996,,,,,,,,,,
2015-09-04,24.531982421875,24.7969018657635,24.36135761675743,24.464631066021123,199985200.0,AAPL,-0.00996628589642956,,,,,,,,,,
2015-09-08,25.2144775390625,25.27060450479836,24.7677073714056,25.088753683929074,219374400.0,AAPL,0.02782062637461058,,,,,,,,,,
2015-09-09,24.72954559326172,25.598390072339676,24.644231494805116,25.54001925144335,340043200.0,AAPL,-0.019232282130356215,,,,,,,,,,
2015-09-10,25.272859573364258,25.432260010494396,24.673423764819994,24.756490609137842,251571200.0,AAPL,0.02197023710175161,,,,,,,,,,
2015-09-11,25.641042709350586,25.641042709350586,25.090999132682725,25.097734094484192,199662000.0,AAPL,0.014568321203128454,,,,,,,,,,
2015-09-14,25.88800811767578,26.242731047988062,25.78698023721725,26.173134139799274,233453600.0,AAPL,0.00963164451323717,,,,,,,,,,
2015-09-15,26.105777740478516,26.161904714193977,25.688192919006728,26.027200319848728,173364800.0,AAPL,0.008411988354331656,,,,,,,,,,
2015-09-16,26.13497543334961,26.164160854856366,25.917202413197675,26.09905333347053,148694000.0,AAPL,0.001118437962712715,,,,,,,,,,
2015-09-17,25.575946807861328,26.152932205926074,25.531045900275366,25.966591897870483,256450400.0,AAPL,-0.021390057431426968,,,,,,,,,,
2015-09-18,25.470428466796875,25.661261611250925,25.11570717659095,25.192039064084668,297141200.0,AAPL,-0.004125686601444634,,,,,,,,,,
2015-09-21,25.865554809570312,25.901476895542967,25.517568594221718,25.519812439950506,200888000.0,AAPL,0.015513140789465751,,,,,,,,,,
2015-09-22,25.459203720092773,25.63431965974301,25.261635613525446,25.454712601565415,201384800.0,AAPL,-0.015710124622077992,,,,,,,,,,
2015-09-23,25.665746688842773,25.755550204113632,25.436749352118696,25.510835667822036,143026800.0,AAPL,0.00811270340662662,,,,,,,,,,
2015-09-24,25.81841278076172,25.930666749373724,25.227957522492023,25.42552389061969,200878000.0,AAPL,0.005948242759884703,,,,,,,,,,
2015-09-25,25.753297805786133,26.197824146249417,25.59838682590574,26.141697178218447,224607600.0,AAPL,-0.002522036328433952,,,,,,,,,,
2015-09-28,25.243671417236328,25.72187267672953,25.243671417236328,25.560226698067176,208436000.0,AAPL,-0.019788781708387826,,,,,,,,,,
2015-09-29,24.48483657836914,25.48389798764426,24.215427722418397,25.331232512509576,293461600.0,AAPL,-0.030060399152123995,,,,,,,,,,
2015-09-30,24.76322364807129,25.04161298237844,24.410746290912083,24.73403652296381,265892000.0,AAPL,0.011369774464742965,,,,,,,,,,
2015-10-01,24.601579666137695,24.61056018898512,24.091945699918924,24.48708014090755,255716400.0,AAPL,-0.006527582362895745,,,,,,,,,,
2015-10-02,24.78118324279785,24.922624326629283,24.145827139949024,24.24910057614657,232079200.0,AAPL,0.007300489606663962,,,,,,,,,,
2015-10-05,24.870986938476562,25.003447501084377,24.48707860336766,24.668929469245697,208258800.0,AAPL,0.003623866334341086,,,,,,,,,,
2015-10-06,24.989971160888672,25.086509616204506,24.64422882587054,24.837305736502213,192787200.0,AAPL,0.0047840571307620205,,,,,,,,,,
2015-10-07,24.870986938476562,25.093249298200774,24.563412186347982,25.086514334702994,187062400.0,AAPL,-0.00476127890048661,,,,,,,,,,
2015-10-08,24.583616256713867,24.738527263432836,24.294000845954656,24.738527263432836,247918400.0,AAPL,-0.01155445429140245,,,,,,,,,,
2015-10-09,25.171825408935547,25.207745780884906,24.581368558123327,24.69586806237676,211064400.0,AAPL,0.023926876586394696,,,,,,,,,,
2015-10-12,25.05508804321289,25.31327254029787,25.019167660228614,25.308783134747262,121868800.0,AAPL,-0.004637620189484437,,,,,,,,,,
2015-10-13,25.09774398803711,25.245918344657017,24.848540025992065,24.8799710020284,132197200.0,AAPL,0.0017024863273540358,,,,,,,,,,
